run_id,year,adoption_share
73,3,0.5516000242653519
73,4,0.7139213527165635
73,5,0.8335288391959284
73,6,0.9100097915274933
73,7,0.9537318424907724
73,8,0.9769104328071523
73,9,0.9886623676339326
73,10,0.994478943110266
73,11,0.9973225227120007
73,12,0.9987041685930865
73,13,0.9993734690004705
73,14,0.9996972188534831
73,15,0.9998537100321551
74,1,0.03356796297166203
74,2,0.07423505880698425
74,3,0.12273715671460576
74,4,0.17948712206069337
74,5,0.24437296269060155
74,6,0.31655981956250656
74,7,0.3943602231389196
74,8,0.4752518384567428
74,9,0.5561025107202491
74,10,0.6335963982447028
74,11,0.7047614402318846
74,12,0.7674319620682761
74,13,0.8204951131585349
74,14,0.8638665087161526
74,15,0.8982557702827524
75,1,0.019142888209150957
75,2,0.042369662981374616
75,3,0.07031831743492911
75,4,0.10360978273016008
75,5,0.14278219438571715
75,6,0.18820163005140472
75,7,0.2399536877875994
75,8,0.29772937841942587
75,9,0.3607299631818615
75,10,0.4276244934584875
75,11,0.49659414042209604
75,12,0.5654823060085051
75,13,0.6320381892460265
75,14,0.6942041381727496
75,15,0.7503730688184851
76,1,0.09645345654054921
76,2,0.21081372664208228
76,3,0.33887801570107046
76,4,0.4725953254091486
76,5,0.6012859939199663
76,6,0.7145954603508096
76,7,0.8058007256479023
76,8,0.8733900419148997
76,9,0.9201273242601892
76,10,0.9507773575074174
76,11,0.9701369045284541
76,12,0.9820627368636253
76,13,0.9892927752227745
76,14,0.9936327456699761
76,15,0.9962222192344585
77,1,0.04238996671213226
77,2,0.09274224787771927
77,3,0.15142975280341975
77,4,0.21829379093437093
77,5,0.29245527845137725
77,6,0.372196218268915
77,7,0.4549859098475088
77,8,0.537705911427203
77,9,0.6170647542405979
77,10,0.6901066868599017
77,11,0.7546583040893068
77,12,0.8095711627717427
77,13,0.8547073469020298
77,14,0.8907218150627847
77,15,0.9187553645870468
78,1,0.040815963020429294
78,2,0.08469812200337412
78,3,0.13142756802621358
78,4,0.18067724726694873
78,5,0.23201172752771998
78,6,0.28489514660430376
78,7,0.3387080678801171
78,8,0.39277282532857316
78,9,0.44638562636764273
78,10,0.4988524680767484
78,11,0.5495251124601095
78,12,0.5978331961865975
78,13,0.6433091002792806
78,14,0.6856033600670184
78,15,0.7244898762056803
79,1,0.16658488232510885
79,2,0.33409365294207505
79,3,0.4909728865698235
79,4,0.6273864905485971
79,5,0.7377409416500056
79,6,0.8213899298523115
79,7,0.8814443815831916
79,8,0.9227770941554949
79,9,0.9503589814548689
79,10,0.9683721698609945
79,11,0.9799665977799242
79,12,0.9873586046082995
79,13,0.9920423783659976
79,14,0.9949984612529325
79,15,0.9968594774571601
80,1,0.16216674630117278
80,2,0.33106201666576573
80,3,0.4933733732900095
80,4,0.6362899840417268
80,5,0.7515257983866098
80,6,0.8372110117928743
80,7,0.8967386523508466
80,8,0.9359927765236795
80,9,0.9609354457430027
80,10,0.9763951734589127
80,11,0.9858254462283114
80,12,0.9915207593746515
80,13,0.9949394434289646
80,14,0.9969839781858806
80,15,0.9982039915612421
81,1,0.11864897010861755
81,2,0.26073656846433035
81,3,0.4176018035283544
81,4,0.5739573661952776
81,5,0.7122349855344641
81,6,0.8199084748030441
81,7,0.8942503819150552
81,8,0.9407243487870264
81,9,0.9677626288918503
81,10,0.9827802502249577
81,11,0.9908947619139182
81,12,0.9952119561159491
81,13,0.9974895944297401
81,14,0.9986858277741716
81,15,0.9993126079679003
82,1,0.08576670523467846
82,2,0.1908495021162827
82,3,0.3127768366173615
82,4,0.4448337175360826
82,5,0.5764526845194256
82,6,0.6958301088563784
82,7,0.7939123008638549
82,8,0.8672428345635572
82,9,0.917792238613442
82,10,0.9505076953144779
82,11,0.9707544572565633
82,12,0.9829199064217893
82,13,0.9900954988339793
82,14,0.9942806971278032
82,15,0.9967055603477155
83,1,0.11098965471035434
83,2,0.24833535962897507
83,3,0.40492694518550654
83,4,0.5654202535204572
83,5,0.7099658174126069
83,6,0.8228661500526798
83,7,0.899656803194122
83,8,0.946177543519081
83,9,0.9721119161906763
83,10,0.9858332874654396
83,11,0.9928797217225924
83,12,0.9964409691109805
83,13,0.9982260063997929
83,14,0.9991169967429354
83,15,0.999560794523894
84,1,0.011285560808325537
84,2,0.024554127351334755
84,3,0.04009251828511145
84,4,0.058204369470661016
84,5,0.07920062626114965
84,6,0.1033853444897785
84,7,0.13103605709571509
84,8,0.16237840750095986
84,9,0.1975555639770823
84,10,0.23659416141300496
84,11,0.2793701075512811
84,12,0.3255792929333397
84,13,0.3747195759838027
84,14,0.4260907024203285
84,15,0.4788173867819271
85,1,0.2073981040409101
85,2,0.38804500908031303
85,3,0.5384561980501548
85,4,0.6587660837727126
85,5,0.7517765005646859
85,6,0.821719058578347
85,7,0.873187345974913
85,8,0.9104428581865921
85,9,0.9370833866500368
85,10,0.9559649896743927
85,11,0.9692623821718003
85,12,0.9785847549543444
85,13,0.9850995080042685
85,14,0.9896420051161308
85,15,0.9928043517903065
86,1,0.07678555492572449
86,2,0.1676908651814182
86,3,0.27100818421538053
86,4,0.38276639337038554
86,5,0.4968683693696117
86,6,0.6060867543776973
86,7,0.7037438158782988
86,8,0.7853590714410089
86,9,0.8494364685284224
86,10,0.8971086984346764
86,11,0.9310716433207779
86,12,0.9544848945984459
86,13,0.9702461356661755
86,14,0.9806818915687319
86,15,0.987514372424624
87,1,0.09083510738950246
87,2,0.2085108624623423
87,3,0.3505322108684022
87,4,0.5062638009092154
87,5,0.6573258084759768
87,6,0.7841653752822414
87,7,0.8756885302226954
87,8,0.93323641478314
87,9,0.9657760711121887
87,10,0.9829295511312512
87,11,0.9916099071642113
87,12,0.9959072320085445
87,13,0.998010981884706
87,14,0.9990351478548049
87,15,0.9995323800823853
88,1,0.07903444026773744
88,2,0.18305202619305255
88,3,0.3117806880488877
88,4,0.4582361718151785
88,5,0.6075679686330483
88,6,0.7408812998257168
88,7,0.8437277207705725
88,8,0.9126492087666568
88,9,0.9537569545387276
88,10,0.9763347758649628
88,11,0.9881183892901206
88,12,0.9940946642408728
88,13,0.9970801029773179
88,14,0.9985599951508499
88,15,0.9992907475109151
89,1,0.07177646085123093
89,2,0.14332912028805528
89,3,0.21390009595530657
89,4,0.28276097623120544
89,5,0.3492430084958612
89,6,0.41276282114464946
89,7,0.47284159952967775
89,8,0.5291164961082601
89,9,0.5813440291700562
89,10,0.629396129943116
89,11,0.6732501879784835
89,12,0.7129748396099509
89,13,0.7487133376590331
89,14,0.7806661850078008
89,15,0.8090743952960288
90,1,0.11988240573949692
90,2,0.2510068587466939
90,3,0.38643757037269955
90,4,0.5175523578446769
90,5,0.6360047443692534
90,6,0.7358411482886327
90,7,0.8146967319984497
90,8,0.8735599485573823
90,9,0.915531533365127
90,10,0.9444313675589444
90,11,0.9638333387152012
90,12,0.9766313940308327
90,13,0.9849732899561272
90,14,0.990367807998985
90,15,0.9938383336046335
91,1,0.037061312281398924
91,2,0.09000465921598888
91,3,0.16333201275839784
91,4,0.2604146177570591
91,5,0.3809490676344526
91,6,0.5179177572810775
91,7,0.6565078963280915
91,8,0.7782733663546016
91,9,0.8699281098916001
91,10,0.929460019834938
91,11,0.9637755507123115
91,12,0.9819986700346696
91,13,0.9912130553436398
91,14,0.9957499988696126
91,15,0.9979537156142156
92,1,0.034730549235978236
92,2,0.07558693389346394
92,3,0.12297422312091555
92,4,0.17702182755601242
92,5,0.23746683234209465
92,6,0.3035529011258136
92,7,0.37397766455231035
92,8,0.44692336329399973
92,9,0.5201929305968274
92,10,0.5914447555509147
92,11,0.6584822757001857
92,12,0.7195272025510809
92,13,0.7734051919837273
92,14,0.8196034726889541
92,15,0.8582055370658974
93,1,0.07619385474070216
93,2,0.16600220285836492
93,3,0.26774452193830667
93,4,0.37762970851036815
93,5,0.48989354051329337
93,6,0.5977068076119713
93,7,0.6946996543638038
93,8,0.7764774099986347
93,9,0.8413933604898668
93,10,0.8902969420184064
93,11,0.9256021169731332
93,12,0.95026988948162
93,13,0.9670971317554535
93,14,0.9783832730136757
93,15,0.9858654215581872
94,1,0.03305231775554627
94,2,0.07647668603895984
94,3,0.13233664974573972
94,4,0.2022039914015374
94,5,0.28644014173080645
94,6,0.3833436477921174
94,7,0.4885228529569624
94,8,0.5950600466074354
94,9,0.6948816873068072
94,10,0.7810218750018344
94,11,0.8496095844900715
94,12,0.9004145748847441
94,13,0.9358714892038802
94,14,0.9595197863407636
94,15,0.9747908331194007
95,1,0.052111920919590285
95,2,0.12199458130537227
95,3,0.21217225123311723
95,4,0.32255267761623707
95,5,0.4484806529871964
95,6,0.579804479803813
95,7,0.7027442293791677
95,8,0.8048709022678397
95,9,0.8801752306604174
95,10,0.930160365071233
95,11,0.9607419225433227
95,12,0.9784302700724427
95,13,0.9883070882148025
95,14,0.9937091908623574
95,15,0.9966296267344319
96,1,0.2782900236373301
96,2,0.5405072043918706
96,3,0.7442710501121357
96,4,0.8735978726363993
96,5,0.9425169885827246
96,6,0.9750694305408175
96,7,0.9894355179093228
96,8,0.99556961249181
96,9,0.9981503492404902
96,10,0.9992292444839196
96,11,0.9996790777603879
96,12,0.9998664205684809
96,13,0.9999444070611619
96,14,0.9999768647175197
96,15,0.9999903723647225
97,1,0.08560913463117635
97,2,0.17754904804458405
97,3,0.27343942976425917
97,4,0.3703071276948101
97,5,0.46490387945959943
97,6,0.5541224403758123
97,7,0.6354068678042317
97,8,0.7070443350954074
97,9,0.768268148839235
97,10,0.8191726897069136
97,11,0.8605012666338366
97,12,0.8933901119234687
97,13,0.9191367724417655
97,14,0.9390288209951607
97,15,0.9542391385999467
98,1,0.24545562339166055
98,2,0.46305375311628594
98,3,0.6383341192587091
98,4,0.7674829020600225
98,5,0.8557652443251403
98,6,0.9127553990782395
98,7,0.9480971272672799
98,8,0.9694431587350979
98,9,0.9821243090925867
98,10,0.9895824015706077
98,11,0.9939424182624929
98,12,0.996482281665748
98,13,0.997958776709822
98,14,0.998816068271019
98,15,0.9993134842183662
99,1,0.10980260795226866
99,2,0.2508907776779095
99,3,0.4164826343466447
99,4,0.5883155597629365
99,5,0.7409151904790496
99,6,0.8544815276157486
99,7,0.9255954891758875
99,8,0.9643027098036896
99,9,0.9834860842949285
99,10,0.9925009720616521
99,11,0.9966246409348023
99,12,0.9984869017660094
99,13,0.9993229612392146
99,14,0.9996973086772979
99,15,0.9998647226350629
100,1,0.04684022186268742
100,2,0.10371824651625974
100,3,0.17116892343376583
100,4,0.24885998432218656
100,5,0.335256761261856
100,6,0.4274507714360204
100,7,0.5213200620120962
100,8,0.6121099828102946
100,9,0.6953283595165741
100,10,0.7676393291017253
100,11,0.8273913029993794
100,12,0.8746036138914204
100,13,0.9105242926457693
100,14,0.9370357932022886
100,15,0.9561493156773707
